policy_id,product_type,region,client_age,risk_score,start_date,end_date,duration_months,premium
P002855,Home,Central,51,38.7,2020-04-24,2020-10-21,6,601.61
P002856,Home,Central,41,45.57,2022-03-25,2023-03-20,12,1430.3
P002857,Home,North,37,53.12,2020-10-15,2021-04-13,6,748.48
P002858,Auto,West,32,44.02,2022-03-28,2022-09-24,6,471.9
P002859,Auto,South,23,34.44,2022-05-09,2022-11-05,6,442.35
P002860,Auto,West,28,38.23,2022-10-09,2023-04-07,6,465.42
P002861,Auto,North,39,68.12,2020-10-18,2021-10-13,12,1374.27
P002862,Auto,East,20,53.67,2020-04-30,2020-10-27,6,565.77
P002863,Auto,West,24,59.18,2020-09-10,2021-09-05,12,1136.64
P002864,Home,North,60,36.52,2019-10-21,2020-10-15,12,1202.86
P002865,Auto,South,48,5.69,2022-09-14,2023-09-09,12,450.12
P002866,Health,East,38,42.15,2021-12-03,2022-11-28,12,2065.73
P002867,Auto,Central,79,37.0,2020-03-28,2021-03-23,12,844.38
P002868,Auto,North,20,55.24,2021-04-26,2022-04-21,12,1137.0
P002869,Auto,Central,59,99.29,2020-09-07,2021-03-06,6,738.0
P002870,Auto,East,43,60.43,2020-07-17,2021-07-12,12,1120.97
P002871,Life,North,56,91.04,2019-05-05,2020-04-29,12,869.62
P002872,Auto,North,46,58.53,2022-02-14,2023-02-09,12,1125.44
P002873,Health,East,18,40.55,2022-04-26,2023-04-21,12,2094.73
P002874,Life,South,46,55.22,2019-12-25,2020-12-19,12,615.04
P002875,Home,North,50,76.71,2022-07-06,2023-07-01,12,1846.09
P002876,Home,East,18,77.44,2022-10-22,2023-10-17,12,2094.28
P002877,Home,West,74,41.37,2021-05-24,2022-05-19,12,1331.65
P002878,Auto,Central,49,53.8,2022-02-12,2022-08-11,6,500.4
P002879,Home,North,55,28.56,2021-10-12,2022-10-07,12,1143.2
P002880,Auto,West,27,62.37,2019-04-07,2019-10-04,6,550.42
P002881,Auto,North,55,73.3,2020-12-06,2021-12-01,12,1423.75
P002882,Home,South,61,50.6,2022-08-10,2023-08-05,12,1363.67
P002883,Home,East,48,39.99,2022-10-06,2023-04-04,6,647.57
P002884,Life,North,44,55.4,2021-02-19,2021-08-18,6,286.01
P002885,Auto,East,31,56.26,2021-12-10,2022-06-08,6,518.91
P002886,Life,North,41,51.22,2020-10-14,2021-10-09,12,527.64
P002887,Auto,South,37,52.68,2022-11-27,2023-11-22,12,1109.19
P002888,Auto,South,53,47.39,2021-05-02,2022-04-27,12,1042.93
P002889,Auto,West,32,64.94,2021-04-16,2022-04-11,12,1271.76
P002890,Home,South,53,61.04,2019-11-02,2020-10-27,12,1703.62
P002891,Auto,East,32,35.25,2020-09-06,2021-09-01,12,750.59
P002892,Home,South,41,34.84,2021-02-09,2022-02-04,12,1128.91
P002893,Life,North,54,46.18,2020-01-12,2021-01-06,12,687.6
P002894,Home,South,34,61.05,2022-01-06,2023-01-01,12,1942.81
P002895,Home,East,54,52.22,2021-08-27,2022-02-23,6,779.42
P002896,Life,North,53,40.35,2020-05-08,2021-05-03,12,524.13
P002897,Life,West,40,53.92,2020-04-06,2021-04-01,12,743.96
P002898,Home,West,62,45.04,2020-09-07,2021-03-06,6,656.37
P002899,Auto,West,46,63.21,2022-12-20,2023-12-15,12,1185.03
P002900,Life,North,61,55.0,2019-10-23,2020-04-20,6,376.03
P002901,Home,West,71,45.27,2021-08-06,2022-02-02,6,648.26
P002902,Auto,South,41,53.47,2019-04-29,2020-04-23,12,1128.02
P002903,Auto,North,54,69.73,2022-02-25,2022-08-24,6,650.57
P002904,Life,North,35,41.46,2021-04-25,2022-04-20,12,558.73
P002905,Auto,North,29,56.04,2021-05-03,2022-04-28,12,965.94
P002906,Health,Central,42,48.94,2022-02-15,2022-08-14,6,1144.7
P002907,Auto,East,24,56.4,2021-12-21,2022-12-16,12,1107.97
P002908,Life,Central,30,40.18,2019-10-02,2020-03-30,6,236.44
P002909,Auto,Central,53,51.66,2021-03-06,2022-03-01,12,1033.25
P002910,Home,Central,37,66.62,2020-05-12,2021-05-07,12,1896.5
P002911,Life,East,55,35.94,2020-06-06,2020-12-03,6,285.37
P002912,Home,Central,49,30.06,2020-02-21,2020-08-19,6,490.76
P002913,Home,West,72,30.63,2020-11-07,2021-11-02,12,1302.88
P002914,Auto,North,52,32.44,2022-08-17,2023-08-12,12,923.09
P002915,Auto,North,61,58.93,2019-06-11,2019-12-08,6,576.29
P002916,Auto,South,51,28.91,2021-07-10,2022-07-05,12,669.39
P002917,Home,West,49,45.53,2021-01-29,2022-01-24,12,1372.96
P002918,Auto,East,62,59.27,2019-07-09,2020-07-03,12,1105.95
P002919,Auto,North,55,56.25,2022-01-01,2022-12-27,12,1104.07
P002920,Home,Central,48,44.22,2020-01-26,2021-01-20,12,1399.03
P002921,Home,South,48,52.86,2019-04-16,2020-04-10,12,1595.1
P002922,Life,South,53,51.61,2020-07-03,2021-06-28,12,631.29
P002923,Auto,North,34,46.64,2021-02-11,2022-02-06,12,985.12
P002924,Auto,West,34,46.84,2022-10-11,2023-04-09,6,458.89
P002925,Health,South,66,83.53,2022-05-23,2023-05-18,12,3387.34
P002926,Auto,North,72,62.14,2022-05-19,2023-05-14,12,1079.69
P002927,Life,West,31,87.21,2019-03-22,2020-03-16,12,1077.41
P002928,Life,North,34,42.55,2019-05-30,2020-05-24,12,652.44
P002929,Life,North,62,48.73,2020-01-21,2021-01-15,12,649.65
P002930,Auto,West,53,30.02,2022-04-18,2023-04-13,12,861.0
P002931,Life,West,55,37.86,2022-10-07,2023-10-02,12,576.58
P002932,Life,West,58,78.53,2022-02-18,2023-02-13,12,854.18
P002933,Home,North,41,42.17,2020-03-20,2020-09-16,6,577.22
P002934,Auto,South,49,78.79,2021-09-08,2022-09-03,12,1310.21
P002935,Auto,East,48,31.35,2020-03-03,2021-02-26,12,750.19
P002936,Auto,East,32,34.2,2020-11-12,2021-05-11,6,359.29
P002937,Home,North,49,44.88,2020-09-12,2021-09-07,12,1198.61
P002938,Home,North,63,49.04,2019-02-01,2020-01-27,12,1555.78
P002939,Auto,South,39,63.85,2020-03-09,2021-03-04,12,1204.04
P002940,Home,West,47,56.76,2020-01-25,2020-07-23,6,716.18
P002941,Auto,North,48,43.76,2019-08-29,2020-02-25,6,428.06
P002942,Home,Central,40,48.0,2021-09-07,2022-09-02,12,1634.0
P002943,Health,West,55,45.21,2020-05-11,2020-11-07,6,1074.74
P002944,Auto,North,34,36.28,2022-11-25,2023-11-20,12,849.63
P002945,Auto,Central,64,36.68,2022-05-22,2023-05-17,12,824.22
P002946,Auto,South,54,65.42,2022-12-12,2023-06-10,6,622.52
P002947,Home,Central,30,22.58,2020-02-23,2021-02-17,12,920.28
P002948,Life,North,70,74.26,2021-03-23,2022-03-18,12,814.22
P002949,Health,East,47,44.86,2020-05-05,2021-04-30,12,2385.38
P002950,Auto,North,34,38.41,2022-02-04,2023-01-30,12,880.74
P002951,Health,East,61,61.1,2020-10-20,2021-10-15,12,2855.4
P002952,Auto,South,52,72.28,2020-08-02,2021-07-28,12,1311.03
P002953,Home,South,18,66.76,2021-02-18,2022-02-13,12,2196.57
P002954,Auto,West,37,57.53,2021-08-12,2022-08-07,12,1369.63
P002955,Life,West,49,66.3,2021-12-28,2022-12-23,12,699.48
P002956,Home,East,18,24.25,2022-08-21,2023-08-16,12,796.21
P002957,Home,East,46,42.17,2021-01-05,2021-12-31,12,1439.99
P002958,Life,South,47,36.33,2020-09-23,2021-09-18,12,532.21
P002959,Auto,Central,27,68.37,2020-06-19,2020-12-16,6,674.97
P002960,Auto,East,49,44.25,2021-01-06,2022-01-01,12,957.52
P002961,Life,East,45,62.68,2021-11-16,2022-05-15,6,362.16
P002962,Auto,Central,27,58.04,2021-10-15,2022-10-10,12,1220.26
P002963,Auto,West,58,37.07,2021-08-12,2022-08-07,12,952.03
P002964,Home,West,57,41.2,2019-07-21,2020-07-15,12,1155.58
P002965,Home,East,40,69.41,2021-08-19,2022-08-14,12,1698.36
P002966,Auto,West,42,38.37,2020-10-17,2021-10-12,12,851.35
P002967,Auto,West,55,51.87,2020-02-21,2021-02-15,12,1032.5
P002968,Auto,West,41,38.26,2021-01-29,2022-01-24,12,839.71
P002969,Home,South,18,45.29,2020-10-02,2021-09-27,12,1476.67
P002970,Life,North,52,49.31,2021-04-27,2022-04-22,12,681.57
P002971,Health,East,32,38.26,2019-04-04,2020-03-29,12,2517.8
P002972,Home,East,39,35.59,2022-02-26,2022-08-25,6,656.22
P002973,Auto,South,66,54.29,2020-03-29,2021-03-24,12,961.86
P002974,Health,North,42,37.33,2019-10-26,2020-10-20,12,2088.66
P002975,Home,North,45,37.84,2019-02-03,2020-01-29,12,1271.47
P002976,Auto,South,52,35.91,2020-06-18,2020-12-15,6,436.84
P002977,Health,Central,52,48.83,2022-02-07,2023-02-02,12,2560.58
P002978,Life,Central,31,64.16,2022-04-11,2022-10-08,6,440.56
P002979,Life,North,44,72.6,2022-04-01,2023-03-27,12,757.83
P002980,Life,Central,45,39.11,2021-05-05,2022-04-30,12,564.23
P002981,Auto,Central,49,82.25,2020-08-27,2021-08-22,12,1713.6
P002982,Auto,Central,49,34.93,2019-11-09,2020-05-07,6,385.61
P002983,Home,North,83,66.25,2020-02-06,2021-01-31,12,1818.52
P002984,Auto,Central,27,39.17,2020-11-06,2021-11-01,12,787.83
P002985,Home,East,59,36.94,2020-04-16,2021-04-11,12,1275.3
P002986,Life,North,62,38.83,2021-02-16,2022-02-11,12,499.0
P002987,Life,South,52,49.21,2022-03-12,2022-09-08,6,341.94
P002988,Home,Central,35,58.7,2020-05-18,2021-05-13,12,1681.0
P002989,Life,West,69,60.05,2021-10-19,2022-10-14,12,634.86
P002990,Life,North,18,35.84,2022-02-01,2023-01-27,12,562.41
P002991,Home,South,34,35.16,2022-09-02,2023-03-01,6,627.52
P002992,Auto,East,62,36.25,2022-11-03,2023-10-29,12,914.56
P002993,Auto,South,39,48.33,2020-11-22,2021-11-17,12,867.49
P002994,Auto,Central,68,46.85,2020-06-11,2021-06-06,12,997.69
P002995,Auto,West,22,35.75,2021-09-27,2022-03-26,6,446.56
P002996,Auto,Central,28,54.04,2022-08-07,2023-08-02,12,1004.09
P002997,Auto,South,37,83.94,2021-10-01,2022-03-30,6,615.05
P002998,Home,North,51,42.43,2021-08-01,2022-07-27,12,1358.07
P002999,Health,West,41,43.5,2019-12-11,2020-06-08,6,1294.04
P003000,Auto,West,37,58.39,2020-12-22,2021-12-17,12,1224.61
P003001,Life,South,66,41.62,2019-12-13,2020-12-07,12,538.07
P003002,Home,Central,67,60.03,2019-10-14,2020-10-08,12,1464.91
P003003,Auto,South,38,39.22,2022-01-24,2022-07-23,6,416.55
P003004,Health,West,19,77.48,2021-09-27,2022-09-22,12,3168.66
P003005,Home,South,18,55.17,2020-01-12,2021-01-06,12,1664.18
P003006,Auto,West,48,40.7,2022-01-15,2023-01-10,12,879.07
P003007,Life,Central,54,41.17,2022-08-07,2023-08-02,12,516.68
P003008,Auto,North,45,42.29,2019-05-01,2019-10-28,6,503.84
P003009,Home,North,43,70.59,2021-12-09,2022-12-04,12,1896.89
P003010,Auto,South,32,30.97,2019-03-11,2019-09-07,6,402.62
P003011,Life,West,54,39.98,2019-06-02,2020-05-27,12,455.0
P003012,Home,North,70,41.58,2022-09-30,2023-03-29,6,510.77
P003013,Home,West,18,49.76,2019-04-10,2020-04-04,12,1280.67
P003014,Auto,Central,43,45.93,2019-01-14,2020-01-09,12,905.45
P003015,Home,South,30,27.63,2021-04-24,2022-04-19,12,1160.59
P003016,Life,West,22,44.0,2019-10-09,2020-10-03,12,444.15
P003017,Home,South,28,48.51,2022-07-15,2023-07-10,12,1707.84
P003018,Home,West,50,40.58,2020-04-18,2021-04-13,12,1353.13
P003019,Home,West,51,60.3,2019-05-20,2019-11-16,6,957.33
P003020,Life,Central,66,63.79,2022-12-19,2023-12-14,12,663.89
P003021,Home,South,45,48.82,2019-11-06,2020-05-04,6,776.63
P003022,Life,East,18,53.46,2019-01-19,2020-01-14,12,656.5
P003023,Life,West,41,17.58,2020-03-23,2021-03-18,12,413.07
P003024,Home,West,24,43.68,2021-11-01,2022-10-27,12,1353.83
P003025,Auto,North,26,65.07,2021-07-22,2022-01-18,6,618.36
P003026,Home,South,53,43.65,2021-02-03,2022-01-29,12,1538.43
P003027,Life,East,47,38.94,2019-05-04,2020-04-28,12,506.75
P003028,Auto,Central,53,84.17,2022-06-19,2023-06-14,12,1444.2
P003029,Home,East,39,77.29,2022-07-30,2023-07-25,12,1615.31
P003030,Life,Central,56,57.01,2022-09-27,2023-09-22,12,725.17
P003031,Auto,East,38,67.08,2022-06-16,2022-12-13,6,720.24
P003032,Home,East,61,16.61,2021-09-16,2022-09-11,12,787.11
P003033,Auto,South,50,38.19,2022-09-12,2023-09-07,12,850.44
P003034,Auto,North,41,42.95,2021-09-26,2022-03-25,6,498.0
P003035,Life,East,48,46.46,2019-02-02,2019-08-01,6,300.17
P003036,Auto,West,44,42.65,2019-01-14,2019-07-13,6,463.43
P003037,Auto,West,68,11.75,2021-12-25,2022-12-20,12,519.85
P003038,Life,West,48,55.79,2022-02-03,2023-01-29,12,639.81
P003039,Auto,North,44,58.15,2021-04-22,2021-10-19,6,544.14
P003040,Health,East,41,74.03,2019-01-25,2020-01-20,12,3234.32
P003041,Health,Central,57,38.18,2019-02-04,2019-08-03,6,945.97
P003042,Auto,Central,55,36.95,2021-12-20,2022-12-15,12,837.83
P003043,Auto,South,40,9.8,2020-07-16,2021-01-12,6,299.39
P003044,Life,North,27,45.6,2022-01-02,2022-12-28,12,567.19
P003045,Home,East,31,63.52,2020-08-10,2021-08-05,12,1527.66
P003046,Auto,West,42,40.82,2019-02-05,2020-01-31,12,876.37
P003047,Life,North,65,82.15,2021-10-25,2022-10-20,12,804.23
P003048,Auto,North,41,46.15,2022-11-30,2023-11-25,12,826.15
P003049,Life,East,36,52.2,2022-10-12,2023-10-07,12,650.43
P003050,Auto,South,18,29.55,2021-05-31,2021-11-27,6,350.5
P003051,Auto,South,67,54.31,2020-01-03,2020-07-01,6,493.01
P003052,Auto,South,53,20.31,2019-08-08,2020-08-02,12,653.6
P003053,Health,West,56,60.41,2019-07-17,2020-01-13,6,1190.56
P003054,Home,West,59,60.87,2021-12-09,2022-06-07,6,700.17
P003055,Life,East,42,70.39,2019-11-01,2020-10-26,12,830.11
P003056,Auto,South,46,34.7,2020-05-08,2021-05-03,12,658.77
P003057,Auto,East,67,52.41,2020-01-29,2021-01-23,12,928.43
P003058,Auto,South,47,58.46,2022-06-23,2022-12-20,6,451.63
P003059,Home,North,53,56.63,2021-12-14,2022-06-12,6,770.31
P003060,Home,Central,58,37.02,2020-05-31,2021-05-26,12,1320.57
P003061,Home,Central,54,14.12,2020-12-26,2021-06-24,6,431.88
P003062,Auto,South,43,55.2,2020-07-01,2020-12-28,6,658.26
P003063,Health,East,44,47.71,2021-03-23,2022-03-18,12,2695.56
P003064,Auto,West,56,41.5,2019-06-11,2020-06-05,12,814.38
P003065,Health,South,56,61.46,2021-02-03,2022-01-29,12,2503.38
P003066,Auto,South,62,49.33,2021-04-11,2021-10-08,6,630.23
P003067,Home,West,53,30.21,2021-07-29,2022-01-25,6,632.66
P003068,Auto,South,53,21.03,2022-03-03,2023-02-26,12,690.81
P003069,Home,North,38,33.07,2020-05-13,2020-11-09,6,602.1
P003070,Home,West,36,85.9,2022-11-28,2023-11-23,12,2204.9
P003071,Home,North,56,60.84,2020-04-07,2021-04-02,12,1443.89
P003072,Home,Central,36,52.83,2020-09-06,2021-09-01,12,1575.3
P003073,Life,West,44,47.28,2022-11-01,2023-10-27,12,608.91
P003074,Home,West,65,46.29,2019-06-15,2019-12-12,6,651.82
P003075,Life,East,63,67.51,2022-08-31,2023-08-26,12,715.59
P003076,Auto,East,49,42.64,2022-08-23,2023-08-18,12,1049.82
P003077,Home,West,40,58.65,2019-03-06,2020-02-29,12,1634.97
P003078,Home,Central,43,44.77,2019-07-11,2020-01-07,6,848.52
P003079,Auto,South,58,79.1,2021-04-10,2021-10-07,6,557.17
P003080,Home,East,44,61.13,2021-02-15,2022-02-10,12,1611.56
P003081,Auto,Central,36,68.68,2021-02-11,2022-02-06,12,1034.75
P003082,Auto,Central,63,41.23,2022-02-05,2023-01-31,12,786.55
P003083,Auto,East,47,65.87,2021-09-01,2022-02-28,6,545.92
P003084,Auto,South,36,45.31,2019-04-25,2020-04-19,12,973.48
P003085,Home,East,52,51.65,2022-07-28,2023-07-23,12,1570.52
P003086,Home,Central,59,74.53,2019-01-20,2020-01-15,12,1809.65
P003087,Health,North,29,34.36,2022-12-10,2023-12-05,12,1578.38
P003088,Life,East,41,53.05,2019-12-17,2020-06-14,6,371.81
P003089,Auto,Central,41,56.57,2019-06-19,2020-06-13,12,1048.01
P003090,Life,East,51,57.8,2021-10-20,2022-04-18,6,303.6
P003091,Life,Central,54,43.24,2021-06-07,2022-06-02,12,590.09
P003092,Home,South,36,81.29,2022-08-13,2023-08-08,12,2105.4
P003093,Home,Central,22,30.58,2020-11-09,2021-11-04,12,1113.32
P003094,Health,West,60,71.88,2022-03-04,2023-02-27,12,3203.28
P003095,Home,North,28,68.23,2019-07-15,2020-01-11,6,808.49
P003096,Health,Central,49,78.51,2021-12-17,2022-12-12,12,3610.27
P003097,Auto,East,43,26.18,2019-03-29,2020-03-23,12,642.97
P003098,Auto,East,47,36.97,2020-04-15,2020-10-12,6,396.28
P003099,Home,Central,69,72.38,2020-03-08,2020-09-04,6,1013.15
P003100,Home,West,90,21.84,2022-11-18,2023-11-13,12,1112.69
P003101,Life,Central,20,25.9,2022-03-06,2022-09-02,6,257.35
P003102,Health,South,59,42.68,2021-08-31,2022-08-26,12,2521.16
P003103,Auto,West,42,52.88,2020-07-09,2021-07-04,12,1001.03
P003104,Auto,Central,60,73.88,2019-04-06,2020-03-31,12,1088.3
P003105,Life,North,59,47.22,2019-06-02,2019-11-29,6,344.52
P003106,Home,West,66,40.88,2022-11-02,2023-10-28,12,1518.94
P003107,Auto,Central,49,54.67,2020-07-28,2021-07-23,12,985.08
P003108,Home,North,31,57.04,2022-01-17,2022-07-16,6,888.29
P003109,Life,Central,58,56.62,2022-02-28,2023-02-23,12,652.24
P003110,Life,South,46,47.33,2022-09-09,2023-09-04,12,695.8
P003111,Home,East,41,20.67,2019-03-09,2020-03-03,12,922.01
P003112,Auto,Central,37,36.24,2020-01-03,2020-07-01,6,500.04
P003113,Health,West,60,71.3,2020-10-06,2021-10-01,12,3385.76
P003114,Home,Central,69,52.81,2019-02-02,2019-08-01,6,914.65
P003115,Home,Central,27,45.16,2020-02-29,2020-08-27,6,673.68
P003116,Auto,Central,54,66.77,2022-04-17,2023-04-12,12,1249.89
P003117,Life,Central,39,33.05,2019-10-23,2020-10-17,12,449.62
P003118,Auto,West,22,46.62,2022-12-30,2023-06-28,6,520.21
P003119,Auto,West,47,52.07,2021-03-26,2021-09-22,6,558.49
P003120,Home,Central,32,43.38,2019-06-07,2019-12-04,6,855.92
P003121,Auto,East,21,51.51,2020-09-04,2021-03-03,6,533.6
P003122,Home,Central,33,47.18,2019-11-29,2020-05-27,6,777.09
P003123,Auto,West,29,29.01,2022-02-28,2022-08-27,6,356.45
P003124,Home,South,35,52.72,2020-05-07,2021-05-02,12,1632.82
P003125,Auto,Central,25,30.07,2022-03-06,2023-03-01,12,731.94
P003126,Auto,Central,39,52.48,2021-03-07,2022-03-02,12,1041.69
P003127,Auto,Central,34,70.61,2022-10-18,2023-10-13,12,1269.09
P003128,Health,Central,50,45.78,2022-01-12,2022-07-11,6,1144.89
P003129,Life,North,53,32.43,2020-11-10,2021-11-05,12,496.33
P003130,Auto,Central,48,48.1,2021-02-25,2022-02-20,12,940.53
P003131,Life,West,41,37.52,2019-10-14,2020-10-08,12,511.22
P003132,Home,West,41,58.92,2022-11-12,2023-11-07,12,1839.35
P003133,Health,North,32,47.78,2019-06-10,2020-06-04,12,2476.09
P003134,Auto,Central,32,75.65,2021-10-22,2022-10-17,12,1353.19
P003135,Home,East,55,67.44,2020-12-09,2021-06-07,6,774.79
P003136,Auto,Central,18,47.7,2019-04-20,2020-04-14,12,1013.58
P003137,Auto,West,43,60.73,2019-07-20,2020-07-14,12,1188.63
P003138,Health,South,40,44.1,2021-06-14,2022-06-09,12,2230.47
P003139,Home,South,53,50.51,2020-04-20,2021-04-15,12,1823.85
P003140,Auto,East,23,44.58,2019-06-05,2019-12-02,6,360.46
P003141,Auto,Central,45,61.5,2020-11-28,2021-11-23,12,1227.26
P003142,Life,North,50,71.49,2022-05-24,2023-05-19,12,842.21
P003143,Home,Central,18,61.98,2022-06-11,2023-06-06,12,1808.56
P003144,Auto,East,28,63.83,2022-05-04,2023-04-29,12,1186.51
P003145,Health,East,43,63.85,2021-03-23,2021-09-19,6,1538.03
P003146,Auto,East,52,58.27,2020-10-30,2021-10-25,12,1194.67
P003147,Auto,South,47,32.91,2019-03-02,2020-02-25,12,737.22
P003148,Health,Central,53,75.51,2022-07-22,2023-07-17,12,3363.0
P003149,Auto,Central,28,77.07,2020-07-13,2021-07-08,12,1300.55
P003150,Auto,North,21,46.49,2021-07-11,2022-07-06,12,853.11
P003151,Home,East,46,44.44,2021-10-01,2022-09-26,12,1500.32
P003152,Life,East,26,59.19,2020-04-12,2020-10-09,6,327.38
P003153,Auto,West,32,58.26,2020-12-29,2021-12-24,12,934.49
P003154,Health,West,58,46.97,2022-02-06,2023-02-01,12,2279.22
P003155,Life,South,47,31.25,2021-02-07,2022-02-02,12,445.68
P003156,Auto,Central,36,54.59,2021-06-03,2022-05-29,12,1163.59
P003157,Life,North,34,58.27,2020-01-16,2021-01-10,12,697.55
P003158,Auto,North,54,60.89,2022-10-24,2023-04-22,6,643.49
P003159,Home,East,48,55.24,2022-04-14,2023-04-09,12,1488.05
P003160,Life,North,26,45.93,2022-09-15,2023-03-14,6,323.22
P003161,Health,East,18,64.91,2021-02-17,2022-02-12,12,3784.22
P003162,Auto,Central,73,50.99,2019-06-25,2019-12-22,6,523.95
P003163,Home,North,26,43.03,2022-06-20,2023-06-15,12,1492.98
P003164,Home,East,52,47.29,2020-08-27,2021-08-22,12,1551.86
P003165,Auto,Central,67,23.81,2020-05-19,2020-11-15,6,294.1
P003166,Auto,Central,47,47.27,2022-12-31,2023-12-26,12,1023.9
P003167,Auto,East,35,60.33,2019-05-31,2020-05-25,12,1158.4
P003168,Home,East,23,55.1,2019-06-18,2019-12-15,6,775.23
P003169,Home,South,23,72.81,2020-07-02,2021-06-27,12,1741.68
P003170,Auto,Central,50,46.06,2019-11-12,2020-11-06,12,1018.84
P003171,Life,East,66,57.31,2021-02-17,2022-02-12,12,613.72
P003172,Life,Central,39,61.89,2022-12-28,2023-06-26,6,433.28
P003173,Home,North,36,85.14,2022-07-22,2023-01-18,6,1078.43
P003174,Auto,West,55,52.17,2019-11-12,2020-05-10,6,450.26
P003175,Home,West,34,34.34,2021-03-08,2021-09-04,6,577.75
P003176,Auto,East,49,62.72,2020-10-10,2021-04-08,6,560.29
P003177,Auto,East,45,77.99,2021-01-08,2022-01-03,12,1658.14
P003178,Life,Central,38,45.16,2019-08-07,2020-08-01,12,536.62
P003179,Auto,East,44,62.62,2019-07-07,2020-07-01,12,1138.06
P003180,Auto,Central,71,68.43,2019-01-11,2020-01-06,12,1155.48
P003181,Auto,East,54,65.26,2020-09-23,2021-03-22,6,621.09
P003182,Auto,Central,61,51.88,2021-06-29,2021-12-26,6,484.6
P003183,Auto,East,31,39.52,2021-01-07,2022-01-02,12,774.66
P003184,Health,South,61,48.78,2020-07-06,2021-01-02,6,1207.65
P003185,Auto,Central,54,56.88,2019-07-29,2020-07-23,12,1050.15
P003186,Auto,South,22,63.62,2019-09-29,2020-09-23,12,1094.54
P003187,Auto,South,53,55.01,2019-06-28,2020-06-22,12,1003.0
P003188,Health,South,37,44.3,2020-01-19,2021-01-13,12,2604.92
P003189,Home,South,21,58.33,2021-06-01,2022-05-27,12,1597.18
P003190,Auto,North,46,62.9,2021-07-08,2022-07-03,12,1023.83
P003191,Life,West,53,55.69,2022-02-14,2023-02-09,12,636.82
P003192,Auto,North,47,37.46,2022-02-10,2023-02-05,12,854.14
P003193,Auto,East,43,47.28,2021-11-15,2022-11-10,12,838.09
P003194,Auto,East,40,64.22,2021-04-15,2022-04-10,12,1360.98
P003195,Auto,West,81,29.25,2019-07-31,2020-07-25,12,816.16
P003196,Auto,West,27,18.6,2019-02-23,2020-02-18,12,712.33
P003197,Home,West,58,72.62,2019-07-03,2020-06-27,12,1981.95
P003198,Auto,South,45,57.67,2020-12-25,2021-12-20,12,863.4
P003199,Home,North,32,59.1,2022-02-09,2022-08-08,6,959.62
P003200,Auto,East,44,33.85,2019-07-10,2020-07-04,12,736.58
P003201,Auto,North,24,61.06,2022-05-07,2023-05-02,12,1044.12
P003202,Home,North,36,54.13,2022-05-09,2023-05-04,12,1598.95
P003203,Health,North,44,26.24,2020-10-26,2021-04-24,6,1016.76
P003204,Auto,West,21,71.36,2021-02-27,2022-02-22,12,1388.65
P003205,Home,West,52,52.38,2019-01-26,2020-01-21,12,1682.66
P003206,Auto,East,30,44.06,2020-08-20,2021-08-15,12,899.76
P003207,Auto,East,23,44.33,2021-04-27,2022-04-22,12,901.43
P003208,Auto,East,28,19.77,2021-03-05,2022-02-28,12,659.28
P003209,Auto,North,77,58.9,2019-06-23,2020-06-17,12,1092.4
P003210,Auto,West,18,53.93,2022-02-19,2023-02-14,12,1140.29
P003211,Auto,South,51,47.09,2020-05-12,2020-11-08,6,522.6
P003212,Life,North,33,69.18,2022-03-17,2023-03-12,12,814.32
P003213,Auto,Central,39,29.24,2021-12-03,2022-06-01,6,280.61
P003214,Home,North,54,41.05,2019-12-14,2020-12-08,12,1356.04
P003215,Auto,West,53,37.25,2022-11-04,2023-05-03,6,418.89
P003216,Home,Central,34,45.82,2021-02-18,2021-08-17,6,724.35
