investment_id,fund_id,investor_class,investor_id,call_date,investment_amount
INV002226,FUND019,Institutional,IN_5569,2023-11-18,2409195
INV002227,FUND019,Institutional,IN_6484,2024-12-26,1791865
INV002228,FUND019,Institutional,IN_5201,2023-08-20,9174133
INV002229,FUND019,Institutional,IN_5201,2023-10-27,5793285
INV002230,FUND019,Institutional,IN_5569,2024-09-03,7148034
INV002231,FUND019,Institutional,IN_5201,2023-03-10,4879188
INV002232,FUND019,Institutional,IN_5201,2021-08-27,6066263
INV002233,FUND019,Institutional,IN_5201,2022-08-27,4085053
INV002234,FUND019,Institutional,IN_5569,2024-07-13,6939588
INV002235,FUND019,Institutional,IN_6484,2024-08-02,2937106
INV002236,FUND019,Institutional,IN_6484,2024-06-01,1849350
INV002237,FUND020,ClassA,CA_9449,2024-08-08,401269
INV002238,FUND020,ClassA,CA_6608,2022-12-22,176234
INV002239,FUND020,ClassA,CA_8411,2020-12-22,84551
INV002240,FUND020,ClassA,CA_1301,2022-07-09,461580
INV002241,FUND020,ClassA,CA_9449,2020-09-28,99882
INV002242,FUND020,ClassA,CA_8411,2020-08-29,335662
INV002243,FUND020,ClassA,CA_6608,2021-05-28,328909
INV002244,FUND020,ClassA,CA_6204,2023-08-09,356199
INV002245,FUND020,ClassA,CA_9449,2024-04-20,172266
INV002246,FUND020,ClassA,CA_1301,2024-10-30,192433
INV002247,FUND020,ClassA,CA_9449,2020-04-23,264165
INV002248,FUND020,ClassA,CA_9449,2022-11-06,105441
INV002249,FUND020,ClassA,CA_8411,2024-11-23,304406
INV002250,FUND020,ClassA,CA_9449,2022-12-29,248831
INV002251,FUND020,ClassA,CA_1301,2021-01-28,300493
INV002252,FUND020,ClassA,CA_6204,2022-02-25,137512
INV002253,FUND020,ClassA,CA_8401,2021-01-31,455651
INV002254,FUND020,ClassA,CA_8401,2020-09-22,186064
INV002255,FUND020,ClassA,CA_6204,2022-05-20,177503
INV002256,FUND020,ClassA,CA_6608,2023-01-25,98181
INV002257,FUND020,ClassA,CA_8401,2023-06-04,212671
INV002258,FUND020,ClassA,CA_9449,2021-03-29,327575
INV002259,FUND020,ClassA,CA_1301,2024-08-03,312263
INV002260,FUND020,ClassA,CA_1301,2022-03-02,349308
INV002261,FUND020,ClassA,CA_8401,2023-03-08,121394
INV002262,FUND020,ClassA,CA_8411,2020-12-24,299055
INV002263,FUND020,ClassA,CA_6608,2023-11-03,288139
INV002264,FUND020,ClassA,CA_8411,2021-04-05,293097
INV002265,FUND020,ClassA,CA_8411,2020-06-04,197453
INV002266,FUND020,ClassA,CA_6608,2022-01-16,184286
INV002267,FUND020,ClassA,CA_6204,2024-12-24,434483
INV002268,FUND020,ClassA,CA_6204,2023-11-11,385369
INV002269,FUND020,ClassA,CA_8401,2024-06-20,287540
INV002270,FUND020,ClassA,CA_9449,2021-05-01,183477
INV002271,FUND020,ClassA,CA_6608,2024-08-15,451193
INV002272,FUND020,ClassA,CA_1301,2022-10-22,171372
INV002273,FUND020,ClassA,CA_1301,2020-02-29,142293
INV002274,FUND020,ClassA,CA_6608,2024-07-13,377228
INV002275,FUND020,ClassA,CA_1301,2024-01-15,374525
INV002276,FUND020,ClassA,CA_1301,2020-04-28,260251
INV002277,FUND020,ClassA,CA_6204,2023-11-28,420785
INV002278,FUND020,ClassA,CA_9449,2023-09-14,196131
INV002279,FUND020,ClassA,CA_1301,2021-07-25,406500
INV002280,FUND020,ClassA,CA_6608,2023-04-07,117014
INV002281,FUND020,ClassB,CB_8204,2024-06-11,1434436
INV002282,FUND020,ClassB,CB_5868,2024-05-31,1778410
INV002283,FUND020,ClassB,CB_8908,2023-01-25,770993
INV002284,FUND020,ClassB,CB_5133,2024-02-01,627542
INV002285,FUND020,ClassB,CB_4466,2024-06-18,1728453
INV002286,FUND020,ClassB,CB_8908,2023-08-12,948295
INV002287,FUND020,ClassB,CB_8908,2021-04-22,1577167
INV002288,FUND020,ClassB,CB_4466,2021-04-13,682918
INV002289,FUND020,ClassB,CB_5868,2024-11-10,1274859
INV002290,FUND020,ClassB,CB_8908,2023-10-06,1329136
INV002291,FUND020,ClassB,CB_5868,2024-06-20,1191052
INV002292,FUND020,ClassB,CB_5133,2023-08-12,1193958
INV002293,FUND020,ClassB,CB_5133,2024-02-22,1205698
INV002294,FUND020,ClassB,CB_4466,2020-09-16,1786319
INV002295,FUND020,ClassB,CB_8204,2023-10-18,1269223
INV002296,FUND020,ClassB,CB_6029,2022-05-06,1350097
INV002297,FUND020,ClassB,CB_6029,2024-06-21,1965914
INV002298,FUND020,ClassB,CB_6564,2023-02-09,1773427
INV002299,FUND020,ClassB,CB_4466,2024-09-10,475855
INV002300,FUND020,ClassB,CB_5133,2023-10-12,667667
INV002301,FUND020,ClassB,CB_6564,2022-02-28,1367692
INV002302,FUND020,ClassB,CB_5868,2023-08-13,1483651
INV002303,FUND020,ClassB,CB_5868,2021-12-11,1951056
INV002304,FUND020,ClassB,CB_5868,2020-01-21,1321847
INV002305,FUND020,ClassB,CB_5133,2022-09-15,870004
INV002306,FUND020,ClassB,CB_5133,2023-07-24,1767540
INV002307,FUND020,ClassB,CB_6029,2021-07-31,522027
INV002308,FUND020,ClassB,CB_6029,2022-05-03,1112693
INV002309,FUND020,ClassB,CB_6029,2021-07-05,1757844
INV002310,FUND020,ClassB,CB_5868,2022-12-13,1401481
INV002311,FUND020,ClassB,CB_8908,2023-03-01,1334257
INV002312,FUND020,ClassB,CB_8204,2023-06-23,1080287
INV002313,FUND020,ClassB,CB_4466,2021-09-01,1966792
INV002314,FUND020,ClassB,CB_5133,2020-03-17,1915352
INV002315,FUND020,ClassB,CB_8908,2024-12-16,908022
INV002316,FUND020,ClassB,CB_8204,2024-06-12,1043595
INV002317,FUND020,ClassB,CB_8908,2021-05-19,885771
INV002318,FUND020,ClassB,CB_5868,2021-01-01,943709
INV002319,FUND020,ClassB,CB_8908,2024-03-17,373484
INV002320,FUND020,ClassB,CB_5133,2021-03-26,383515
INV002321,FUND020,ClassB,CB_5868,2023-01-16,1538210
INV002322,FUND020,ClassB,CB_4466,2021-11-05,409540
INV002323,FUND020,Institutional,IN_3279,2020-12-07,1350277
INV002324,FUND020,Institutional,IN_3279,2020-11-26,3379307
INV002325,FUND020,Institutional,IN_2618,2023-01-16,6826928
INV002326,FUND020,Institutional,IN_2721,2020-12-31,2670842
INV002327,FUND020,Institutional,IN_2721,2021-08-03,1949223
INV002328,FUND020,Institutional,IN_1442,2021-02-24,9836229
INV002329,FUND020,Institutional,IN_2618,2021-08-31,6303568
INV002330,FUND020,Institutional,IN_2618,2023-09-16,6056464
INV002331,FUND020,Institutional,IN_2618,2020-07-08,9668910
INV002332,FUND020,Institutional,IN_2721,2021-08-30,7063452
INV002333,FUND020,Institutional,IN_2721,2023-05-15,2441902
INV002334,FUND020,Institutional,IN_2721,2024-10-30,4988479
INV002335,FUND020,Institutional,IN_2618,2024-11-11,7472955
INV002336,FUND020,Institutional,IN_1442,2024-07-21,2623603
INV002337,FUND020,Institutional,IN_1442,2021-07-14,4500823
INV002338,FUND020,Institutional,IN_2721,2020-02-10,1265418
INV002339,FUND020,Institutional,IN_1442,2024-03-26,9851409
INV002340,FUND020,Institutional,IN_2721,2021-06-29,7805254
INV002341,FUND020,Institutional,IN_2618,2024-10-14,4456877
INV002342,FUND020,Institutional,IN_2618,2023-09-21,9193735
INV002343,FUND020,Institutional,IN_3279,2023-03-24,3606692
INV002344,FUND020,Institutional,IN_2721,2022-09-03,7325976
INV002345,FUND020,Institutional,IN_1442,2021-08-25,5340147
INV002346,FUND020,Institutional,IN_3279,2020-10-25,4103226
INV002347,FUND020,Institutional,IN_2721,2023-06-20,8423576
INV002348,FUND020,Institutional,IN_2618,2021-11-03,7745222
INV002349,FUND020,Institutional,IN_1442,2023-09-24,7034491
INV002350,FUND020,Institutional,IN_2721,2022-02-10,4224316
INV002351,FUND020,Institutional,IN_3279,2022-10-27,9424246
INV002352,FUND020,Institutional,IN_1442,2020-04-12,1913771
INV002353,FUND020,Institutional,IN_3279,2020-01-13,9495594
INV002354,FUND020,Institutional,IN_3279,2024-12-03,6760268
INV002355,FUND020,Institutional,IN_1442,2023-11-06,7899464
INV002356,FUND020,Institutional,IN_2618,2023-04-08,4482441
INV002357,FUND020,Institutional,IN_2618,2021-10-10,3434228
INV002358,FUND020,Institutional,IN_3279,2022-12-11,4041424
INV002359,FUND020,Institutional,IN_3279,2024-11-15,4459280
INV002360,FUND020,Institutional,IN_1442,2024-01-30,2231161
INV002361,FUND021,ClassA,CA_4295,2022-10-01,463840
INV002362,FUND021,ClassA,CA_9588,2020-01-10,316831
INV002363,FUND021,ClassA,CA_3506,2021-01-06,305850
INV002364,FUND021,ClassA,CA_7348,2022-01-06,137635
INV002365,FUND021,ClassA,CA_3506,2024-02-15,99065
INV002366,FUND021,ClassA,CA_9588,2021-01-08,442078
INV002367,FUND021,ClassA,CA_9588,2023-04-20,191234
INV002368,FUND021,ClassA,CA_3506,2021-08-24,409602
INV002369,FUND021,ClassA,CA_8861,2024-02-09,266460
INV002370,FUND021,ClassA,CA_7117,2024-10-16,337699
INV002371,FUND021,ClassA,CA_4295,2021-07-09,134003
INV002372,FUND021,ClassA,CA_9588,2020-09-09,261616
INV002373,FUND021,ClassA,CA_1058,2023-11-18,283014
INV002374,FUND021,ClassA,CA_1058,2022-05-10,230291
INV002375,FUND021,ClassA,CA_9588,2024-06-15,147194
INV002376,FUND021,ClassA,CA_4295,2022-03-18,422416
INV002377,FUND021,ClassA,CA_7155,2022-05-02,338772
INV002378,FUND021,ClassA,CA_7155,2020-02-16,150419
INV002379,FUND021,ClassA,CA_9588,2024-05-22,240722
INV002380,FUND021,ClassA,CA_4295,2022-05-11,86183
INV002381,FUND021,ClassA,CA_7348,2022-12-24,223864
INV002382,FUND021,ClassA,CA_7348,2020-01-06,450143
INV002383,FUND021,ClassA,CA_3506,2022-03-26,354694
INV002384,FUND021,ClassA,CA_4295,2024-03-18,53186
INV002385,FUND021,ClassA,CA_8861,2022-10-06,140215
INV002386,FUND021,ClassA,CA_1058,2020-10-01,141498
INV002387,FUND021,ClassA,CA_3506,2024-11-21,362619
INV002388,FUND021,ClassA,CA_7155,2022-08-01,163970
INV002389,FUND021,ClassA,CA_4295,2020-03-17,496480
INV002390,FUND021,ClassA,CA_8861,2024-11-27,241226
INV002391,FUND021,ClassA,CA_9588,2024-11-18,309051
INV002392,FUND021,ClassA,CA_3506,2023-02-03,431648
INV002393,FUND021,ClassB,CB_1973,2023-02-05,208941
INV002394,FUND021,ClassB,CB_2762,2021-06-01,1575262
INV002395,FUND021,ClassB,CB_2762,2021-03-27,1465367
INV002396,FUND021,ClassB,CB_1973,2023-07-11,946151
INV002397,FUND021,ClassB,CB_1973,2021-01-02,307064
INV002398,FUND021,ClassB,CB_1973,2021-10-10,1967258
INV002399,FUND021,ClassB,CB_2762,2021-08-17,1317084
INV002400,FUND021,ClassB,CB_1973,2021-03-03,1960494
INV002401,FUND021,ClassB,CB_2762,2020-01-25,1208901
INV002402,FUND021,ClassB,CB_2762,2020-11-21,450964
INV002403,FUND021,ClassB,CB_1973,2021-03-29,233960
INV002404,FUND021,ClassB,CB_2762,2020-01-19,1364114
INV002405,FUND021,ClassB,CB_5552,2021-06-26,1074335
INV002406,FUND021,ClassB,CB_1973,2022-09-20,253048
INV002407,FUND021,ClassB,CB_5552,2020-06-04,1077817
INV002408,FUND021,ClassB,CB_2762,2023-11-05,1178322
INV002409,FUND021,ClassB,CB_2762,2024-08-27,489984
INV002410,FUND021,ClassB,CB_5552,2020-04-21,760602
INV002411,FUND021,ClassB,CB_5552,2023-03-06,1062285
INV002412,FUND021,ClassB,CB_1973,2022-04-22,1226872
INV002413,FUND021,ClassB,CB_5552,2023-03-03,853880
INV002414,FUND021,ClassB,CB_1973,2022-01-01,967588
INV002415,FUND021,ClassB,CB_2762,2021-04-26,610754
INV002416,FUND021,ClassB,CB_2762,2024-12-29,1842342
INV002417,FUND021,ClassB,CB_5552,2022-11-15,467790
INV002418,FUND021,ClassB,CB_5552,2024-08-30,407851
INV002419,FUND021,ClassB,CB_2762,2023-05-29,1393887
INV002420,FUND021,ClassB,CB_5552,2024-08-27,1358147
INV002421,FUND021,ClassB,CB_2762,2022-06-24,211081
INV002422,FUND021,ClassB,CB_2762,2022-12-23,476296
INV002423,FUND021,ClassB,CB_1973,2021-06-11,1589243
INV002424,FUND021,ClassB,CB_1973,2021-01-22,1644837
INV002425,FUND021,ClassB,CB_5552,2024-12-01,1801163
INV002426,FUND021,ClassB,CB_1973,2021-02-07,571152
INV002427,FUND021,ClassB,CB_1973,2022-04-10,868743
INV002428,FUND021,ClassB,CB_5552,2022-02-25,1451785
INV002429,FUND021,ClassB,CB_2762,2023-03-02,1738817
INV002430,FUND021,ClassB,CB_2762,2020-04-28,1608286
INV002431,FUND021,ClassB,CB_1973,2023-08-04,852416
INV002432,FUND021,ClassB,CB_1973,2020-05-29,249264
INV002433,FUND021,ClassB,CB_5552,2024-05-27,442286
INV002434,FUND021,ClassB,CB_2762,2020-06-08,945648
INV002435,FUND021,ClassB,CB_5552,2024-06-10,1867724
INV002436,FUND021,ClassB,CB_2762,2020-08-07,881718
INV002437,FUND021,ClassB,CB_2762,2020-08-15,1709160
INV002438,FUND021,ClassB,CB_2762,2024-05-26,978694
INV002439,FUND021,ClassB,CB_2762,2023-08-02,1936313
INV002440,FUND021,Institutional,IN_1027,2020-06-06,8028643
INV002441,FUND021,Institutional,IN_1649,2021-10-22,6133013
INV002442,FUND021,Institutional,IN_1649,2022-07-06,9564519
INV002443,FUND021,Institutional,IN_1027,2022-01-06,3075886
INV002444,FUND021,Institutional,IN_4372,2020-05-09,1759977
INV002445,FUND021,Institutional,IN_1027,2023-01-29,6569028
INV002446,FUND021,Institutional,IN_1027,2024-08-14,1122045
INV002447,FUND021,Institutional,IN_1287,2022-04-28,8504078
INV002448,FUND021,Institutional,IN_2275,2023-10-15,2529715
INV002449,FUND021,Institutional,IN_1287,2020-08-21,1067270
INV002450,FUND021,Institutional,IN_9856,2021-08-15,7717040
INV002451,FUND021,Institutional,IN_2275,2022-07-05,8620828
INV002452,FUND021,Institutional,IN_2275,2021-04-19,8601094
INV002453,FUND021,Institutional,IN_1287,2022-04-06,9444416
INV002454,FUND021,Institutional,IN_2275,2024-09-12,3833253
INV002455,FUND021,Institutional,IN_1027,2024-03-18,4360783
INV002456,FUND021,Institutional,IN_1649,2020-05-28,9152605
INV002457,FUND021,Institutional,IN_1287,2023-11-04,7280616
INV002458,FUND021,Institutional,IN_1649,2024-02-14,6308910
INV002459,FUND021,Institutional,IN_1649,2023-03-18,1553987
INV002460,FUND021,Institutional,IN_1287,2023-12-28,2546427
INV002461,FUND021,Institutional,IN_2275,2021-01-15,1516055
INV002462,FUND021,Institutional,IN_1287,2022-02-05,2502422
INV002463,FUND021,Institutional,IN_7678,2023-11-28,6763092
INV002464,FUND021,Institutional,IN_1287,2020-08-14,1650475
INV002465,FUND021,Institutional,IN_1287,2023-01-30,3189744
INV002466,FUND021,Institutional,IN_1027,2020-12-16,9690481
INV002467,FUND021,Institutional,IN_7678,2023-07-21,9674498
INV002468,FUND021,Institutional,IN_1649,2021-12-13,3658590
INV002469,FUND021,Institutional,IN_4372,2024-06-18,4612728
INV002470,FUND021,Institutional,IN_1027,2020-01-15,8528280
INV002471,FUND022,ClassA,CA_2983,2020-03-30,253255
INV002472,FUND022,ClassA,CA_9411,2024-04-25,152286
INV002473,FUND022,ClassA,CA_2983,2023-05-06,234610
INV002474,FUND022,ClassA,CA_2983,2020-11-11,239692
INV002475,FUND022,ClassA,CA_8646,2022-02-21,98600
INV002476,FUND022,ClassA,CA_8646,2024-06-30,359383
INV002477,FUND022,ClassA,CA_9411,2022-02-20,313678
INV002478,FUND022,ClassA,CA_8646,2021-02-01,432550
INV002479,FUND022,ClassA,CA_2983,2020-03-28,248230
INV002480,FUND022,ClassA,CA_8646,2023-02-12,141990
INV002481,FUND022,ClassA,CA_9411,2021-11-11,119104
INV002482,FUND022,ClassA,CA_9411,2023-05-22,155591
INV002483,FUND022,ClassA,CA_9411,2021-03-29,107563
INV002484,FUND022,ClassA,CA_9411,2020-01-01,109113
INV002485,FUND022,ClassA,CA_9411,2021-08-18,307578
INV002486,FUND022,ClassA,CA_2983,2024-07-02,495503
INV002487,FUND022,ClassA,CA_8646,2020-07-30,266994
INV002488,FUND022,ClassA,CA_2983,2020-10-25,498119
INV002489,FUND022,ClassA,CA_8646,2022-06-20,314173
INV002490,FUND022,ClassA,CA_8646,2024-06-05,102619
INV002491,FUND022,ClassA,CA_8646,2020-08-27,474417
INV002492,FUND022,ClassA,CA_9411,2024-05-13,110959
INV002493,FUND022,ClassA,CA_9411,2023-11-23,79838
INV002494,FUND022,ClassA,CA_8646,2022-03-11,209908
INV002495,FUND022,ClassA,CA_2983,2022-09-02,466058
INV002496,FUND022,ClassA,CA_8646,2020-08-01,277104
INV002497,FUND022,ClassA,CA_9411,2022-09-21,428298
INV002498,FUND022,ClassA,CA_8646,2023-01-21,452652
INV002499,FUND022,ClassA,CA_9411,2021-01-18,91389
INV002500,FUND022,ClassA,CA_2983,2021-04-12,208764
INV002501,FUND022,ClassA,CA_8646,2024-06-27,314626
INV002502,FUND022,ClassA,CA_2983,2022-02-27,112732
INV002503,FUND022,ClassA,CA_2983,2020-04-08,83360
INV002504,FUND022,ClassA,CA_8646,2023-11-30,354606
INV002505,FUND022,ClassA,CA_8646,2023-07-14,394872
INV002506,FUND022,ClassA,CA_9411,2021-03-31,94564
INV002507,FUND022,ClassA,CA_9411,2022-08-18,457673
INV002508,FUND022,ClassB,CB_7788,2021-08-27,590054
INV002509,FUND022,ClassB,CB_1756,2022-07-31,1619668
INV002510,FUND022,ClassB,CB_7788,2020-04-29,597243
INV002511,FUND022,ClassB,CB_9245,2024-03-21,1364183
INV002512,FUND022,ClassB,CB_7788,2020-02-23,550669
INV002513,FUND022,ClassB,CB_7788,2023-10-02,1261915
INV002514,FUND022,ClassB,CB_9245,2020-06-04,1446278
INV002515,FUND022,ClassB,CB_9245,2024-09-01,431422
INV002516,FUND022,ClassB,CB_9245,2022-11-15,1281932
INV002517,FUND022,ClassB,CB_9245,2022-02-05,1496979
INV002518,FUND022,ClassB,CB_1756,2022-11-02,1430014
INV002519,FUND022,ClassB,CB_1756,2024-12-16,1682441
INV002520,FUND022,ClassB,CB_1756,2024-02-22,1269992
INV002521,FUND022,ClassB,CB_7788,2023-08-23,907702
INV002522,FUND022,ClassB,CB_1756,2020-05-10,781914
INV002523,FUND022,ClassB,CB_1756,2020-05-30,1791004
INV002524,FUND022,ClassB,CB_2936,2021-12-09,821082
INV002525,FUND022,ClassB,CB_7788,2022-10-27,1497563
INV002526,FUND022,ClassB,CB_9245,2021-10-18,827052
INV002527,FUND022,ClassB,CB_2936,2022-05-25,917247
INV002528,FUND022,ClassB,CB_5337,2023-04-07,1630333
INV002529,FUND022,ClassB,CB_5337,2022-03-27,1829289
INV002530,FUND022,ClassB,CB_5337,2020-08-21,540648
INV002531,FUND022,ClassB,CB_2936,2021-11-16,1297773
INV002532,FUND022,ClassB,CB_5337,2021-09-05,1643190
INV002533,FUND022,ClassB,CB_1756,2022-05-06,1095070
INV002534,FUND022,ClassB,CB_2936,2021-08-20,965567
INV002535,FUND022,ClassB,CB_2936,2020-10-07,1646365
INV002536,FUND022,ClassB,CB_5337,2020-01-19,1793777
INV002537,FUND022,ClassB,CB_1756,2020-02-01,590546
INV002538,FUND022,ClassB,CB_5337,2022-06-05,1204268
INV002539,FUND022,ClassB,CB_7788,2023-05-24,1163254
INV002540,FUND022,ClassB,CB_5337,2023-05-19,1542263
INV002541,FUND022,ClassB,CB_1756,2023-04-02,661502
INV002542,FUND022,ClassB,CB_1756,2024-07-18,1018740
INV002543,FUND022,ClassB,CB_2936,2023-06-07,822278
INV002544,FUND022,ClassB,CB_9245,2021-01-30,1495261
INV002545,FUND022,ClassB,CB_1756,2021-11-27,765794
INV002546,FUND022,ClassB,CB_2936,2024-03-27,633034
INV002547,FUND022,ClassB,CB_7788,2022-12-21,1197481
INV002548,FUND022,ClassB,CB_5337,2023-06-23,626131
INV002549,FUND022,ClassB,CB_1756,2020-12-23,1941087
INV002550,FUND022,ClassB,CB_7788,2020-10-11,977976
INV002551,FUND022,ClassB,CB_7788,2020-07-19,1335960
INV002552,FUND022,ClassB,CB_2936,2022-11-11,1246686
INV002553,FUND022,ClassB,CB_5337,2020-02-29,1659703
INV002554,FUND022,Institutional,IN_9087,2023-02-26,4352452
INV002555,FUND022,Institutional,IN_8928,2022-10-21,2351270
INV002556,FUND022,Institutional,IN_6833,2021-07-01,2781879
INV002557,FUND022,Institutional,IN_9087,2024-05-14,9667363
INV002558,FUND022,Institutional,IN_8928,2023-06-06,6116050
INV002559,FUND022,Institutional,IN_6833,2021-12-17,5599340
INV002560,FUND022,Institutional,IN_8928,2024-08-17,3502502
INV002561,FUND022,Institutional,IN_9087,2022-01-14,9932370
INV002562,FUND022,Institutional,IN_6833,2024-07-12,7871996
INV002563,FUND022,Institutional,IN_8928,2021-06-27,7874962
INV002564,FUND022,Institutional,IN_9087,2024-08-20,5500975
INV002565,FUND022,Institutional,IN_9087,2020-03-31,6504055
INV002566,FUND022,Institutional,IN_6833,2022-01-30,7565346
INV002567,FUND022,Institutional,IN_8928,2021-11-29,8044960
INV002568,FUND022,Institutional,IN_9087,2023-02-21,7329668
INV002569,FUND022,Institutional,IN_8928,2021-02-13,7674133
INV002570,FUND022,Institutional,IN_8928,2024-11-20,5643461
INV002571,FUND022,Institutional,IN_6833,2022-01-07,3911419
INV002572,FUND022,Institutional,IN_6833,2021-08-18,1856219
INV002573,FUND022,Institutional,IN_8928,2022-04-22,8432944
INV002574,FUND022,Institutional,IN_8928,2020-04-16,5546421
INV002575,FUND022,Institutional,IN_8928,2020-11-11,7841764
INV002576,FUND022,Institutional,IN_9087,2021-06-22,9656316
INV002577,FUND022,Institutional,IN_9087,2024-02-08,9175988
INV002578,FUND022,Institutional,IN_8928,2020-10-30,4912630
INV002579,FUND022,Institutional,IN_8928,2023-12-09,9032849
INV002580,FUND022,Institutional,IN_6833,2024-06-19,4024958
INV002581,FUND022,Institutional,IN_8928,2020-08-19,2738780
INV002582,FUND022,Institutional,IN_8928,2023-12-27,9170813
INV002583,FUND022,Institutional,IN_8928,2022-09-27,8030083
INV002584,FUND022,Institutional,IN_6833,2022-06-01,8078883
INV002585,FUND022,Institutional,IN_9087,2023-12-04,2925159
INV002586,FUND022,Institutional,IN_9087,2020-09-08,3890516
INV002587,FUND022,Institutional,IN_8928,2020-10-28,2830275
INV002588,FUND022,Institutional,IN_9087,2021-08-30,9041926
INV002589,FUND022,Institutional,IN_9087,2021-01-04,2238696
INV002590,FUND022,Institutional,IN_8928,2020-05-17,7737673
INV002591,FUND022,Institutional,IN_8928,2023-08-17,2985401
INV002592,FUND022,Institutional,IN_6833,2020-01-28,6119707
INV002593,FUND022,Institutional,IN_6833,2020-11-28,3185969
INV002594,FUND022,Institutional,IN_8928,2024-05-12,3303597
INV002595,FUND022,Institutional,IN_8928,2022-09-02,5000189
INV002596,FUND022,Institutional,IN_6833,2024-05-29,7223747
INV002597,FUND022,Institutional,IN_6833,2024-05-26,9591864
INV002598,FUND022,Institutional,IN_9087,2021-03-20,3066460
INV002599,FUND022,Institutional,IN_9087,2022-08-26,8435616
INV002600,FUND022,Institutional,IN_9087,2020-02-13,2420959
INV002601,FUND022,Institutional,IN_8928,2021-12-22,2683926
INV002602,FUND023,ClassA,CA_8003,2021-09-26,155408
INV002603,FUND023,ClassA,CA_8003,2020-02-18,250123
INV002604,FUND023,ClassA,CA_9249,2022-06-10,85538
INV002605,FUND023,ClassA,CA_8003,2022-02-06,398353
INV002606,FUND023,ClassA,CA_8003,2021-05-18,489317
INV002607,FUND023,ClassA,CA_9249,2022-06-27,154504
INV002608,FUND023,ClassA,CA_8003,2020-05-09,111225
INV002609,FUND023,ClassA,CA_9249,2023-04-18,201749
INV002610,FUND023,ClassA,CA_6143,2020-05-20,221545
INV002611,FUND023,ClassA,CA_8003,2024-09-29,478544
INV002612,FUND023,ClassA,CA_8003,2024-07-01,438287
INV002613,FUND023,ClassA,CA_9249,2023-05-11,440747
INV002614,FUND023,ClassA,CA_6143,2020-02-29,348580
INV002615,FUND023,ClassA,CA_9249,2024-05-14,175397
INV002616,FUND023,ClassA,CA_8003,2023-10-09,307301
INV002617,FUND023,ClassA,CA_8003,2021-03-13,160709
INV002618,FUND023,ClassA,CA_9249,2023-01-27,377517
